,comments,dateStamp
2032,"::: Sad that we are to put our trust in a that can cause such serious side effects , and risk dangerous viral transmission to anyone close by , when there are so many safe .",2021-05-06T03:30:16Z
2033,"How many have had Covid ? How serious was their ? How many in this age group ? The are low . ..... no , positive are not . Blunder , resign now ! New1130 , start some tough and stop the propaganda . Show us the data , stop the . is a disgrace as she is not data , science or common sense . Resign now .",2021-05-06T02:01:41Z
2034,expanded the EMERGENCY USE AUTHORIZATION ( ) ( NOT SAFE NO LONG TERM STUDY ) for the - COVID - 19 Vaccine Gene 🧬 Therapy for 12 - 15 of age . to be experimented on . You FORFEIT all if your child ' s is HURT or D it ' s your problem .,2021-05-11T02:53:48Z
2035,The more the more money for the behind this covid scam,2021-05-07T06:22:39Z
2036,Ouch ! no poison for me !,2021-05-06T01:10:18Z
2037,...... I ' m not all that .,2021-05-05T22:53:36Z
2038,"When your begin dying because of your decision , don ' t cry or look for a responsible party to it , YOU ARE AT FAULT !",2021-05-05T22:52:21Z
2039,Where ' s the Research ?,2021-05-05T22:46:32Z
2040,"Nice . As a myself , I am looking forward to getting a vaccine .",2021-05-20T14:14:04Z
2041,:// academic . logos . / the - covid - vaccine - - 666 - written - all - over - it - and - why - that - doesnt - matter - according - to - revelation /,2021-05-11T03:09:29Z
2042,How many of those had false positive test ?,2021-05-09T13:43:50Z
2043,"abortion with a chance of surviving , but it ' s for !",2021-05-09T07:38:55Z
2044,Our and TAM is FORKED,2021-05-07T04:24:06Z
2045,why give it to under 18 as none have from the virus,2021-05-07T03:26:15Z
2046,"VIRUS The virus all over the World can be back to genetic ( genetic sequence analysis ). Why would anyone even think otherwise ? If it somewhere else , we have Totally No evidence that an outbreak outside of China . Clearly the pandemic was by not following safety . . … virus was made in the Lab . Initially to create a vaccine but eventually the program into development . Professor - a global expert - that a top official from the military was leading the study on bat and since after the outbreak of 2002 - 2004 . Note that and Covid - 19 are from the same family of , 79 % similar genome . . The 2 , 2020 . 11 Since the virus China ' s , have been from the for Disease Control . The reveal how an undisclosed influenza was spreading at the same time as COVID - 19 . Molly you the . … China making vaccine for Covid19 despite there was No human to human transmission . . 5 , 2020 … The Doctor Silenced By China For Telling World About . The Story Of : Li . Brut Mar 18 , 2020 . He was silenced by for warning against the outbreak , and soon from the illness . This is the story of . Li . … . AI FEN FOR TELLING THE TRUTH The interview China tried to hide . : 4 , 2020 . Ai Fen is a doctor at the Central Hospital . She was perhaps among the first to discover the virus . After speaking out against the , . Ai Fen gone missing . … . . 15 , 2020 virologist . Li - Meng Yan that she proof that the came from a government lab in . . ( in . 2021 ) Virus Pandemic : audio WHO reveal China ' s . Throughout 2020 , WHO kept praising China ' s response publicly . But , audio of internal WHO show how senior were about not getting enough information from China . ' s Molly you the . . 1957 - 1958 H2N2 in China . 1968 - 1969 H3N2 in China . 1997 - 2004 - H5N1 in China . 2003 - in China . 2006 Bird Flu in China . 2009 Swine Flu in China . 2013 Porcine in China . 2019 - Covid - 19 in China . . . .",2021-05-06T18:10:47Z
2047,There have been three with covid of under 20 in Canada . At least one of those had cancer and was very ill .,2021-05-06T17:48:10Z
2048,Are they Where ' s trial data Only a few ago did they announce on . Where ' s the Data . This is getting pathetic and Dangerous,2021-05-06T17:41:32Z
2049,""" Efficacy rate "". Meaning what ? They don ' t get ill ? Or ... they don ' t get the covid ? Because , apparently , the vaccine is NOT a block to GETTING covid , just how severe it is .",2021-05-06T16:56:52Z
2050,One word . Genocide .,2021-05-06T15:47:15Z
2051,They are not per US doctor . chips . AI genetic experiment . Do not take . See on .,2021-05-06T15:41:10Z
2052,This is SATANIC . Our DO NOT NEED THIS POISON . SAY,2021-05-06T12:55:43Z
2053,"Canada is a gloomy place . Quickly turning into an authoritarian country . Sadly , become a constitutional , scientific & medical laughing stock of the world .",2021-05-06T12:07:10Z
2054,If you allow your to be ... there ' s a fair chance you ' end up childless,2021-05-06T12:03:51Z
2055,WATCH FOLLOW SUIT IN TO COME . OUR SPINELESS ARE IN IT TO GET EVERY LAST POUND POSSIBLE FROM THIS EXPERIMENTAL OF THE 🐑🐏 .,2021-05-06T11:15:52Z
2056,🤬🤬🤬🤬🤬🤬🤬,2021-05-06T11:06:22Z
2057,No thank you,2021-05-06T10:56:05Z
2058,Who ever it to should be .,2021-05-06T10:36:35Z
2059,OH HELL NO !!!! LEAVE THE ALONE YOU !!!!,2021-05-06T09:46:17Z
2060,"The vast majority of are at NEGLIGIBLE risk from covid - 19 . They will be better catching it and far superior natural immunity , which will better protect them against future and similar . them of the chance to acquire this better immunity . It is not for their benefit but to protect much older , which goes completely against medical ethics . Doctor would be very of the government !",2021-05-06T09:45:32Z
2061,,2021-05-06T09:29:56Z
2062,PATHOGENIC PRIMING,2021-05-06T09:27:42Z
2063,Absolutely disgraceful ....,2021-05-06T09:26:11Z
2064,Child abuse .,2021-05-06T09:20:39Z
2065,"zero ! get over Covid as they have an amazing innate immune system that may be in jeopardy . Zero thought to their future as now they will be getting gene therapy and their entire life - 75 now in total . is a one world order idiot like his dad . our 🇨🇦 to be the first non nation with open , ID surveillance , income and . While he too his bank account",2021-05-06T08:47:49Z
2066,☠ 🤢 🤢 🤢 ☠.........,2021-05-06T08:37:22Z
2067,"Wow a for a flu type germ from which 99 % healthy people recover from . Those with are at more risk , so why would you put it directly into them and thus ensure they get the ! Convinced the majority have lost the ability to apply common sense and critical thinking No way should have this forced on them , is no risk to them . Really does look like there is an alternative agenda in full play",2021-05-06T08:35:39Z
2068,"If you tolerate this , your will be next !",2021-05-06T08:24:03Z
2069,"Look at the ‘ ’ of death & adverse in ... this is not a vaccine - is gene therapy , they are live into people & it is detrimental effects on many ... there have been voicing it could affect reproductive health in both & - & they have been promptly ‘ ’ , please , please , please think long & hard before you commit . These have only been for emergency use - they have not been officially .",2021-05-06T08:23:06Z
2070,fail me . This is absolute evil to the very core . Man ' s inhumanity to man .,2021-05-06T08:16:55Z
2071,These people don ' t want a future in our planet .,2021-05-06T08:07:04Z
2072,The health minister . They are killing as well as . The disease never was Covid it ’ s the vaccine .,2021-05-06T07:42:35Z
2073,5 dead from second shot of that filth known to me personally Genocide,2021-05-06T07:40:06Z
2074,Unless the child is already on door Flu won ' t present a risk to them equal to the risk of getting a vaccination for and since lose ineffectiveness over time it is clearly better to wait till middle age or serious .,2021-05-06T07:26:07Z
2075,It ' s wrong to let get covid 19 on purpose,2021-05-06T07:22:22Z
2076,"VACCINE no EXPERIMENTAL VACCINE did anyone see ' s profit yet for the , it is over one billion , not a bad experiment for them ( forget public insurance == they don ' t have one )",2021-05-06T07:12:26Z
2077,"HELL NO ! they ' re their there poisoning with this abomination . wake up now or get ready to be completely into satan ' s beast system , which will be by very soon . Revelation they will have power 1 hour with the beast then it will all come down and will set up his kingdom here on Earth and no one will be able to stop him so for ur sake get onside with him cos he for us so we could be saved . This is satan ' s last stand to take control of mankind and them from God Forever with his mark before and take over for good and satan and his are done for . Want Now ? anyone ever told you that God you and that He a wonderful your life ? I have a real quick , but important question to ask you . If you were to die this very second , do you know for sure , beyond a shadow of a doubt that you would go to Heaven ? Let me quickly share with you what the Holy . It “ for all have and come short of the glory of God ” and “ for the wages of sin is death , but the gift of God is eternal life through our Lord ”. The also , “ For shall call upon the name of the Lord shall be saved ”. And you ’ re a “ ” right ? Of course you are ; all of us are . If you would like to receive the gift that God for you today , say this prayer with your heart and out loud . “ Dear Lord , come into my heart . Forgive me of my sin . Wash me and cleanse me . Set me free . , thank You that You for me . I believe that You are risen from the dead and that You ’ re coming back again for me . Fill me with the Holy Spirit . Give me a passion for the lost , a hunger for the of God and a holy boldness to preach the gospel of . I ’ m saved ; I ’ m born again , I ’ m and I ’ m on my way to Heaven because I have in my heart .”",2021-05-06T07:06:55Z
2078,DISGUSTING !!!,2021-05-06T07:00:04Z
2079,And it was today on the adverse list that a 15 year old boy in Colorado of a heart attack 2 days after the “ vaccine ” with no previous history of allergic or health . Of course this was just the usual coincidence ..... .....,2021-05-06T06:43:17Z
2080,Hi and put a video out and you need to go and see it about the 5G and the connection to COVID - 19 please go and watch the before the fire take care God bless 🙏🙏❤️🕊🙏🙏✝️🙌,2021-05-06T06:30:54Z
2081,"Unfortunately , there are who will vaccinate their healthy .",2021-05-06T06:29:16Z
2082,to get us all he needs to swing,2021-05-06T06:25:47Z
2083,. Inadvertently Revealed that the COVID - 19 Pandemic Was – Great Mountain :// . / 2020 / 07 / 26 / - - inadvertently - revealed - that - the - covid - 19 - pandemic - was - / ..,2021-05-06T06:10:10Z
2084,Disgusting waste of public money .,2021-05-06T06:06:53Z
2085,"Once again , Human experimentation already been . , also do not excuse those following of such . Who are these to .",2021-05-06T06:02:42Z
2086,Disgusting,2021-05-06T05:39:31Z
2087,"went after the too , same apply today .",2021-05-06T05:36:36Z
2088,!,2021-05-06T05:17:36Z
2089,This is scary ! A vaccine with a genetic component given to ? me of ' first venture into in .. and to of .,2021-05-06T05:17:21Z
2090,Kill . Kill . Kill . When is it enough ?,2021-05-06T05:15:08Z
2091,Very sad day .,2021-05-06T04:58:14Z
2092,Child abuse with no benefit .,2021-05-06T04:51:08Z
2093,Evil !!!!!,2021-05-06T04:42:35Z
2094,"5 : 20 Woe unto them that call evil good , and good evil ; that put darkness for light , and light for darkness ; that put bitter for sweet , and sweet for bitter !",2021-05-06T04:41:08Z
2095,Good grief stop giving our,2021-05-06T04:37:49Z
2096,1 . School is compulsory . 2 . must not attend school without jab . 3 . ....,2021-05-06T04:37:48Z
2097,"The goal is 90 % dead , so yes they will inject the . This is a massive cull on a global scale , the CO2 net zero push ladies & gentleman . The who taken the are the walking dead sadly , all carrying part A of dual component euthanasia agent . When combined with part B ( virus ) they will all go to the long sleep & we will get told its a new variant . The 10 % they spare will be so afraid they will comply with any & all of the , "" nothing & being happy "" whilst they own everyone & everything & are more happy .",2021-05-06T04:36:22Z
2098,This is why we never should of given up our gun . ..,2021-05-06T04:33:15Z
2099,READ VERY IMPORTANT / :// . be / V6gsk8irBps,2021-05-06T04:11:24Z
2100,Don ' t let these touch your !!! Read 4 of work on and and / HEALTH DEFENCE / team @ .,2021-05-06T04:08:11Z
2101,🇨🇦 as a I am just at our country and very ... Tam lady of Death to go . We are China bought and sealed,2021-05-06T04:03:59Z
2102,Wait for the outcry from who will lose their,2021-05-06T04:01:19Z
2103,"This to be last straw , surely ? If people ’ t prepared to stand up and stand together against this ever - worsening tyranny , then we are all screwed .",2021-05-06T03:37:57Z
2104,STOP this @ t !!,2021-05-06T03:31:26Z
2105,They should go to prison,2021-05-06T03:27:47Z
2106,"“ In the future it will be a matter of finding a way to reduce the population . We will start with the old , because as soon as he 60 - 65 old , man longer than he and he society a lot . Then the weak , then the useless who bring nothing to the society because there will be more and more of them , and finally the stupid . “ Euthanasia these ; euthanasia will have to be an essential instrument of our future , in all . Of course , we will not be able to execute people or make . We will get rid of them by making them believe that it is for their own good . The population is too large , and for the most part useless , and this is something that is economically too expensive . Socially , it is also much better for the human machine to stop abruptly than for it to deteriorate gradually . We won ’ t be able to test millions and millions of people for intelligence either , you bet ! We will find something or cause it , a pandemic that certain people , a real economic crisis or not , a virus that will affect the old or the fat , it ’ t matter , the weak will succumb to it , the fearful and the stupid will believe it and ask to be . “ We will have taken care to have the treatment , a treatment that will be the solution . The selection of will thus take care of itself : they will go to the slaughterhouse by themselves .” ( Excerpt from The Future of Life , Salomon , 1981 )",2021-05-06T03:18:44Z
2107,"And have what , the same odd ' s as dying from the flu , agreed stupid enough to blindly listen to their idiot , deserve to get , but not their who know no better .",2021-05-06T03:14:13Z
2108,Wow . Who in their right might would let a get this poison ? Sad world we live in . Shame on you Canada,2021-05-06T03:07:28Z
2109,Giving an experimental vaccine to is child abuse . 👿,2021-05-06T03:07:00Z
2110,vaccine,2021-05-06T02:45:05Z
2111,Please don ' t do this to your they are not for the government to experiment with say NO,2021-05-06T02:44:21Z
2112,I wish I was born in and not in the s * People ' s Republic of Canada .,2021-05-06T02:29:54Z
2113,Roll on day,2021-05-06T02:28:52Z
2114,"* , go and look at the shall we ? It ' s presently the most ' Covid Bogeyman ' population on the planet , with over 60 % of it ' s adult population ( supposedly ) ' fully ' with both the ( so - ) "" "", BUT ... not only are they seeing a sudden surge in new ( so - ) ' Covid - 19 ' , but 35 % of those new are in ( allegedly ) "" fully "" ! Yet , these , snake - oil , Big are trying to have people believe that they have been "" 100 % efficacy "" ( yes , a more hilarious claim than Kim - un 100 % of the vote on an election ). Stop lying , you pernicious !* .",2021-05-06T02:16:38Z
2115,me .....,2021-05-06T02:16:13Z
2116,""" Vaccine Sterility "" that ' s the headline in 10 . From the .",2021-05-06T02:15:53Z
2117,"Tyranny .. it ’ s coming in full force each day , we are in for a wicked evil time especially the .. stay strong everyone ..",2021-05-06T02:15:28Z
2118,"Why the hell would you vaccinate a child for something they can ' t catch . have a 99 . 8 % chance of surviving the why would you want to take a vaccine . Not to mention it ' s not actually a vaccine , there ' s more and side effects from this so vaccine then there is from a virus . You are crazy out of control",2021-05-06T02:06:18Z
2119,Next step in summer is all of school age ( 5 - 12 ).,2021-05-06T02:02:38Z
2120,CHILD ABUSE,2021-05-06T01:56:23Z
2121,"Let ’ s watch the rise in health for these , now and in the future .",2021-05-06T01:52:32Z
2122,See : . for US discovery re all the .,2021-05-06T01:52:06Z
2123,This is against humanity . Its NOT a vaccine in any way shape or form .,2021-05-06T01:50:51Z
2124,This is disgusting ...,2021-05-06T01:50:13Z
2125,Well this is irrelevant anyway as Canada only fully 3 % of it ' s public so ...,2021-05-06T01:47:52Z
2126,is in big trouble these days with very deep state corruption ... rise up,2021-05-06T01:47:52Z
2127,"Oh No , this is what about over 100 ago .... 💔 :// . /? p = 22143",2021-05-06T01:47:20Z
2128,"If start dying or be ill in massive from this jab ? People who this and actively , we know the and , these should be ended on the spot without trial .",2021-05-06T01:44:03Z
2129,"Canada is now ( officially in the of those who can add 2 + 2 together , and identify a duck as being a duck ) an authoritarian fascist -- or had you not ?",2021-05-06T01:31:59Z
2130,Oh no ! 🤦‍♀️,2021-05-06T01:15:28Z
2131,"“ Vaccine hesitancy ” .: People with common sense enough to know you don ' t stick experimental eugenics "" "" in your body just because the Puppet News and the unelected health "" "" suggest this is what we must do to beat Covid . They have deceptively us that these "" "" are the way to normal - even though many people are still getting infected with Covid despite both and they continue to muzzle us with face , and isolate us with social . If they had nothing to hide and actually were following the “ science ”, why are they not on the multiple adverse "" vaccine "" - while world - renowned , , , and who question the need to recklessly try and “ vaccinate ” the world ’ s population with experimental ? Why are they and all possible with exercise , weight loss , vitamin supplementation , fresh air , sunshine , as well as already like , , .? Latest data show vaccine injury Continue : data today 86 080 of adverse following COVID , 3 544 , 8 165 , 16 554 urgent care , 19 214 office , 636 anaphylaxis , 734 Bell ’ s Palsy , 889 heart , 152 , 5 782 severe allergic , and 593 thrombocytopenia / low platelet between . 14 , 2020 , and 16 , 2021 . Vaccine are being by and Social Media . . TENPENNY the and of the new Covid “ ”: :// . . / video / / Don ’ t you owe it to your and yourself to at least get informed about what you may be them to “ jab ” into your and how it will ultimately affect your own immune system ?",2021-05-06T01:12:56Z
2132,Fun Fact : Did you know BIG is immune to prosecution World Wide ? This is how BIG BROTHER WORKS,2021-05-06T01:11:34Z
2133,Why approve a vaccine for ? Look at the body count for that age group from the Doomsday Virus . Only those above 50 of age are up to a . 23 % mortality rate . Where is the justification for any vaccine ?,2021-05-06T01:06:48Z
2134,on 2000 ? Now they are as guinea ?,2021-05-06T01:04:16Z
2135,very bad idea,2021-05-06T01:00:07Z
2136,very sad angry and to learn this do not raise their to become guinea pig data,2021-05-06T00:52:48Z
2137,Go and thank you President Trump for making sure we had a vaccine !,2021-05-06T00:52:19Z
2138,shall be health and death !???????,2021-05-06T00:50:36Z
2139,So you say 1 / 5 of all covid in Canada are in . yet they have 24450 and 9 yes i repeat 9 were of people under 19 so those tell me recover from covid at a very high rate . How bout you lay out all the sky instead of cherry to create fear .,2021-05-06T00:48:06Z
2140,This will get the out . I ' m just waiting for Sky to post the new Starship SN15 test flight for the real fun to begin !,2021-05-06T00:47:21Z
2141,This vaccine done not work a load of sh ...,2021-05-06T00:46:38Z
2142,What if dont want the shot ?? You claim girl can get without parental consent and change without parental consent . Why cant make their own choice with the vaccine ?,2021-05-06T18:29:31Z
2143,"My son is 4 . 5 and already from both an original and a variant strain . He ' s designed to survive infection and he did just fine . He ' s not designed for being with foreign genetic material and won ' t be it . It ' s not happening . They ' re forcing normal , decent people to have to lie .",2021-05-06T17:28:38Z
2144,"1 : 26 That girl ' t need the vaccine , what she needs is a dietician & someone to actually care about her physical , mental & emotional . Her weight & the from her weight such as diabetes , high blood pressure , , by Depression & a slew of other preventable long term health that are detrimental to her physical & mental health are at maximum risk & should be considered an emergency case .. It been & proven that are really not affected by Covid & the that you see getting are nothing but . Basically guinea . Just a couple of ago an article was posted saying the * COULD * authorize vaccine for 12 to 15 . Right now the only that are getting them are mere . Which I personally believe is a bunch of hogwash anyways but , if you want to put your through it & make them the trial , that ' s on you . Looking at this girl here , her or guardian clearly ' t care what she in her body . Which is tragically sad .",2021-05-06T17:14:29Z
2145,"The 1st vaccine almost me . I had to be taken to the E / R via ambulance . My pulse was down to only 37bpm and my blood was starting to clot . . if I would have much longer , would have and probably cause a stroke and death . It ' s been 3 since the vaccine and every nerve in my body STILL like it ' s on FIRE 24 / 7 . I get no relief and sleep is a joke ! Was given medication but it ' t do a thing for down the fire I feel all over . And they don ' t know when and if it will ever go away . As for the 2nd vaccine ? Yea Right ! The 1st vaccine almost me . I ' m not give them a 2nd chance . . .",2021-05-06T08:44:26Z
2146,Absolutely not . But that overweight could use the vaccine,2021-05-06T02:50:27Z
2147,Over my dead body ....,2021-05-05T22:23:28Z
2148,don ' t pump this experiment inside your,2021-05-05T21:53:16Z
2149,what a bunch of,2021-05-26T07:17:09Z
2150,That going to cause a huge stock pile of dead . This world is sick .,2021-05-05T21:33:04Z
2151,this is to soon people !,2021-05-05T18:05:14Z
2152,Wake up to the that ’ s the only way we will “ GET BACK TO NORMAL ”,2021-05-05T17:11:40Z
2153,OUR ’ T LAB,2021-05-05T17:10:23Z
2154,"100 % effective at what ? Don ' t give your this . If you ' re parent , listen to me , do not give your this . The average age of death of someone with covid is 82 old .",2021-05-05T16:54:19Z
2155,"If you love / value your , don ' t let them anywhere near that vaccine . You ' been .",2021-05-05T22:00:42Z
2156,The of new world order hunting our now,2021-05-05T18:16:33Z
2157,"Covid Vaccine Questionnaire to show people to wake them up : Here are 12 important and before considering getting : ‘ 1 . "" If I get can I stop wearing a mask ( s )?"" Government : "" NO "" 2 . "" If I get will the , , , fitness , hair , . reopen and will people be able to get back to work like normal ? Government : "" NO "" 3 . "" If I get will I be resistant to Covid ?"" Government : "" Maybe . We don ' t know exactly , but probably not ."" 4 . "" If I get , at least I won ' t be contagious to - right ?"" Government : "" NO . the vaccine ’ t stop transmission ."" 5 . "" If I get , how long will the vaccine last ?"" Government : "" No one . All Covid "" "" are still in the experimental stage ."" 6 . "" If I get , can I stop social ?"" Government : "" NO "" 7 . "" If my , and myself all get can we hug each other again ?"" Government : "" NO "" 8 . "" So , what ' s the benefit of getting ?"" Government : "" that the virus won ' t kill you ."" 9 ."" Are you sure the vaccine won ' t injure or kill me ?"" Government : "" NO "" 10 . "" If statistically the virus won ' t kill me ( 99 . 7 % survival rate ), why should I get "" Government : "" To protect ."" 11 . "" So , if I get , I can protect 100 % of people I come in contact with "" Government : "" NO "" 12 . "" If I experience a severe adverse reaction , long term effects ( still unknown ) or die from the vaccine will I ( or my family ) be from the vaccine manufacturer or the Government "" Government : "" NO - the government and vaccine have 100 % zero liability regarding this experimental drug "" This was a Dilettante Presumption Theorem : All of fact , opinion , or analysis expressed do not necessarily reflect official or or any other entity , past or present . Nothing in the contents should be as or endorsement of and factual .",2021-05-11T20:45:07Z
2158,2 : 57 ➜ livegirls19 . 》》 《《 ， ， ， ， ， ， `' 。 ， ， ， 。 ， 。 ， 。 ， ， ， ， （ ， %^%^ 1620465543,2021-05-08T09:19:06Z
2159,an experimental potion into young in the prime of their growth . What could possibly go wrong ?,2021-05-07T20:08:15Z
2160,I look after my baby sister and there is no way in this world id give her that poison ... you people dont love your man 🤦‍♂️,2021-05-07T08:18:23Z
2161,"New emerge on "" vaccine expert "" Bill relationship with - * met with sex offender alongside her husband Bill in New York City and soon after said she was furious at the relationship between the two men , according to people familiar with the situation .* The previously unreported meeting at ’ s Upper East Side Mansion in 2013 , on the same day the couple accepted the Public Service Award at the Hotel and were alongside then - mayor Mike . * The meeting would prove a turning point for ’ relationship with , the people familiar with the matter say , as told after the encounter how uncomfortable she was in the company of the wealthy sex offender and how she nothing to do with him .*",2021-05-07T06:14:45Z
2162,"In the US , so far 3 , 722 people from COVID between late and May 4th . That ' s 30 people a day that die from COVID "" "" in the US . This is according to - Vaccine Adverse Effects System - which stated that only roughly 1 % of all adverse are actually ! So the death from the COVID are actually much , much higher . This death count is already higher than ALL other vaccine related over the last 15 ! Please think VERY carefully before yourself to become a Guinea pig for these experimental !!",2021-05-07T04:40:18Z
2163,"People should seek protection from God The Creator Only , not shady .",2021-05-06T09:05:10Z
2164,"It money to make money . this is the best secret I have ever discovered we don ' t make money , we EARn and MULTIPLY money .",2021-05-06T01:36:12Z
2165,Canada are and a threat to humanity . you are forcing people to be lab and God will judge you harshly . You all will have your 10 fold as our father wrath is coming . I call upon to destroy your power and allow his wrath destroy your credibility oh you . May the lord help the innocent you seek to destroy . . We know the truth as you spew out your of of Satan the truth can not be silenced .,2021-05-05T23:15:19Z
2166,"’ s obscene $ 900m profit from its Covid vaccine in just three capitalism and public health are bad . The scam is all about profit and control . According to this report , injury and death report for each vaccine were : - : 4 , 293 and 144 , 607 : 2 , 094 and 15 , 979 : 1 , 360 and 169 , 386 & ( ): 19 and 246 Cardiac and blood / lymphatic were among the most commonly . Safe make your mind up .",2021-05-05T23:06:29Z
2167,😁😄,2021-05-05T21:22:28Z
2168,This is insane . People have from these Covid . What will happen when the first child ? Or serious side effects . Are they going to pull out their too and explain that have a high chance of dying of covid 19 . This is appalling !,2021-05-05T20:35:04Z
2169,. - will NOT authorize or approve any Covid 19 vaccine . is only black and the king of .,2021-05-05T20:33:56Z
2170,against humanity,2021-05-05T20:24:32Z
2171,I wonder if these two got ? And their ? No I don ’ t think so .,2021-05-05T19:29:36Z
2172,Can they hire better ? Same question over and over . Are they even listening to the before theirs ? Or do they just sit there waiting to talk ?,2021-05-05T19:29:04Z
2173,"The are safe and effective , but don ' t forget to keep wearing your mask and social , at home and not with anyone outside of your immediate family after you get the vaccine .",2021-05-05T18:36:59Z
2174,"Covid were not to be used on . Why are they doing this ? They want our to have severe and die ?! My had severe to , and every other vaccine they were given ( but especially ). They are not to have any according to the due to the they . No way they will put this in my ’ s .",2021-05-05T18:33:19Z
2175,"Sure , now that we , let ' s kill the as well , whatever – inject them with experimental that are far more DEADLY to them than the virus itself . This is beyond absurd — it ' s PURE EVIL — you have LOST your mind !!!",2021-05-05T18:31:53Z
2176,Sure,2021-05-05T18:23:30Z
2177,No . 00001 % about covid related .... that is interesting ..?,2021-05-05T18:18:10Z
2178,200 million in the ... how old are you .... There is no escape,2021-05-05T18:17:07Z
2179,.,2021-05-05T17:48:52Z
2180,shall really stop the same question over and over ... and over again while knowingly the same answer will be given ...,2021-05-05T17:44:52Z
2181,"received the biggest fine in U . S . history of $ 2 , 300 , 000 , 000 in 2009 for “ and adverse trial",2021-05-05T17:26:34Z
2182,"NO VACCINE 🔴 * 98 % RECOVERY RATE * 🔴 1 , 109 , 767 in Canada * 1 , 085 , 702 ( 98 %) * ✅ * 24065 ( 2 %) * ☠️ 24065 ( ) / 38 , 222 , 275 ( Canada ’ s Population ) = * 0 . 062960668876983 % of population dead from C19 ..... allegedly .* As of 27th The vaccine not been been by any regulatory governmental agency with oversight such as the . The vaccine “ emergency use authorization ” which rely on the data and from the pharmaceutical company and NOT a 3rd party regulatory governmental oversight agency like the . * WHAT IS EMERGENCY USE AUTHORIZATION ?* Under section 564 of the Federal Food , Drug , and Cosmetic Act ( & C Act ), when the Secretary of that an emergency use authorization is appropriate , may authorize UNAPPROVED medical or UNAPPROVED of medical to be used in an emergency to diagnose , treat , or prevent serious or life - threatening or by threat when certain criteria are met , there are no adequate , , and available .",2021-05-05T17:26:08Z
2183,"We . are blessed with HEALTH CANADA , IN A MOMENT WHEN . , , . HENRY , THE CHAIR AN VICE CHAIR SPREAD CONFUSION , ANXIETY , MISTRUST ,, IN POLITICAL OPPOSITION , MANIPULATION , HEALTH CANADA A SCIENTIFIC , FACT BASED NOT POLITICS , WITH CLEAR AND PLEASANT AND SIMPLE MESSAGE , “ ALL THAT HEALTH CANADA ARE HIGHLY , ALL ARE SAFE AND EFFICACY PROVEN . AND THE ARE TREATABLE . DO NOT HESITATE IN VACCINATE , THE RISK OF THE AND COVET19 INFECTION IS MUCH GREATER THAN ANY VERY NEGLIGIBLE HEALTH RISK WITH ANY VACCINE ” Although for a reporter that was confused about the message , why . change the message , for that pay attention we know by heart the Message .” Get any that is offering , wear , wash often and keeping 2 m of distance . “ No confusion , not , not political manipulation , anxiety or political for personal . Most that use common sense and critical thinking , with the information that we have follow these simple . We thank HEALTH CANADA AND . AND . .",2021-05-05T17:23:12Z
2184,' t anyone find it odd that they are people according to .,2021-05-05T17:07:26Z
2185,Finally !,2021-05-05T16:49:53Z
2186,Now they are going to use our as guinea ????? There is no long term data . NO LONG TERM DATA . Take at your OWN RISK they are not accountable in any way .,2021-05-05T16:39:01Z
2187,FINALLY ! CANT WAIT TO GET MY SHOT,2021-05-05T16:27:16Z
2188,New poison have been ! Now for your too !,2021-05-05T16:20:16Z
2189,I ’ m not sure this is a good idea . We have no idea of the effects of these . This push for & pregnant to get is scary . According to the government of Canada 9 under the age of 19 have from covid and / or with Covid . All of which are extremely sad .,2021-05-05T15:53:58Z
2190,Great news . Once we are all we can begin to resume our normal .,2021-05-05T15:46:54Z
2191,"Believe what did for you on the cross of and be saved - * 1Corinthians 15 : 1 - 4 * - _Christ for our according to the , was buried and third day He rose from the death_ The seven of tribulation is casting it ' s shadow upon the and it will be horrific time as never before . Believe and be saved ! Your good works can ' t save you . Being a good person can ' t save you - you can ' t save yourself . That ' s why you need a Savior , and that is . He gave his life for you - you are precious to him and He you . Ask him for forgiveness and He will forgive you - * 1John 1 : 9 * - _If we confess our , He is faithful and just to forgive us our and to cleanse us from all unrighteousness . _ Shalom , God bless you ❤️",2021-05-05T15:42:28Z
2192,Severe of covid among is so rare . So why ???,2021-05-05T15:40:13Z
2193,"Welcome to the experimental Human trial in history . want to keep you safe with an injection . It ’ s not “ safe ” nor is it “ effective ”. Absolute and “ medical misinformation ”. They should talk about how the test will be at 28 for those who ’ been , and those who haven ’ t will have the set at 40 +.",2021-05-05T15:34:43Z
2194,Disgusting !,2021-05-05T15:34:20Z
2195,"I need to move to , are a joke in Canada . You better believe they ' re going to stay shut down after everyone a vaccine .",2021-05-05T15:33:58Z
2196,They want to start our at 2 old ! Our Father in Heaven hear my prayer for people all over the world to reject this for their ! Please have these people hear Your Oh Lord that this is man and a government that does not have the best of the people of the world ! Thank you Father ! Thank you ! ✝️🛐🙏❤,2021-05-05T15:27:40Z
2197,what is the mortality rate or hospitalization rate of 12 - 15 year with covid out of a 2000 patient sample ?,2021-05-05T15:20:35Z
2198,Testing on a healthy population is criminal ! Don ' t need voodoo juice for something that a survivability of 99 . 87 %..... even ' t 100 %!,2021-05-05T15:11:15Z
2199,an emergency use vaccine for when there is no emergency for is pure evil . Government doing the bidding of greedy drug .,2021-05-05T15:10:33Z
2200,Health Canada is this vaccine but . approval and said would NOT Recommend it for !,2021-05-05T15:07:06Z
2201,Don ’ t kill your,2021-05-05T15:05:26Z
