,comments,dateStamp
32,That’s awesome good job dear 😘❤️👍,2021-05-28T05:03:41Z
33,👉Jo hamare message ko pad rha hai .bhagwan unke mata-pita ko lambi umar de👏👏👏👏,2021-05-28T04:54:29Z
34,Good job 👍,2021-05-28T04:52:09Z
35,རང་གི་སྨན་ཟས་ཡིན་ཟེར་བའི་སྨན་གི་མིང་ག་རེ་རེད་?,2021-05-28T04:45:37Z
36,Can I know your email?,2021-05-28T04:42:23Z
37,Support from India dear,2021-05-28T04:41:56Z
38,1st comment,2021-05-28T04:40:03Z
39,1st comment,2021-05-28T04:40:01Z
40,Thank you all 🌹,2021-05-27T13:48:39Z
41,"The vaxxinated people are the makers of the new variants. These are experimental vaxxines. Do your own research, and don't get carried away by the media and doctors who are dependent on the payroll of the pharmaceutical giants... The vaxxines will permanently and irreversibly affect the genetic make up of the vaxxinated person... And they will become dependent on the vaxxines just to fight any fast mutating coronaviruses..",2021-05-30T11:54:02Z
42,Fully vaccinated with Pfizer here🙋‍♀️,2021-05-30T01:04:54Z
43,"Buteyko squat exercise:

THIS BUTEYKO EXERCISE STRENGTHENS IMMUNITY SIGNIFICANTLY
The exercise is simple: exhale unforced, pinch your nose with two fingers (the mouth remains closed) and squat until it becomes difficult to continue without breathing. After the exercise, breathe exclusively through the nose, breathing in as little as possible, until your breathing becomes calm.

In the beginning, you usually manage to squat 5 to 20 times at a time without taking a breath, this depends on your health condition. Less than 10 is bad. More than 20 is excellent.

After your breathing calms down, repeat the exercise 3 to 5 times. Repeat this series of exercises a few times a day. Optimally, the number of squats should be around 300 per day. Make sure that the degree of the exercise remains pleasant.

Buteyko training significantly strengthens immunity and protects against viral infections. This was clinically proven during research at the First Moscow Medical Institute in 1983.",2021-05-27T18:27:03Z
44,Llllll,2021-05-27T14:34:10Z
45,Nasaan ngayon mga panginoon ninyong tagapagligtas.iyan ang gusto nyo ba1samba yan.ewan ko lang kung hindi kayo magsise.,2021-05-27T11:53:45Z
46,"Frankly, I don’t really care what brand will be vaccinated on the 12-15 year olds but I really hope that our kids will be eventually innoculated after the adults. Hopefully the other brands will also study on how safe their vaccines are for our preteens.",2021-05-27T11:35:47Z
47,"So many useful idiots in the Philippines!

Vaccinate children? Are you out of your mind? #*+&

God, help us!",2021-05-27T10:40:34Z
48,Experimental covid vaccine hahahahaha,2021-05-27T10:34:43Z
49,Dengvaxia PART 2,2021-05-27T10:34:35Z
50,Everyone injecting children with the HIV Covid19 vaccine needs to be tried for crimes against children.,2021-05-27T09:00:47Z
51,Isama na rin ang 2 to 11. I would want my children vaccinated. Good job Ph FDA.,2021-05-27T08:46:58Z
52,no one under 21 should be vaccinated. You guys are criminals who have done no research as to what is going on. Pfizer president has not been vaccinated with his own vaccine. Does that tell you something? How about people dying from the second dose of Pfizer? You make me sick to think how uneducated this whole country is.,2021-05-27T08:46:26Z
53,"Bakit kailangang turukan ang mga 12-15 year olds, nauubos na ba sila dahil sa wuhan lab virus?",2021-05-27T06:25:46Z
54,Spidnik is also good.,2021-05-27T05:17:05Z
55,Stupid! Young people are not as susceptible to covid-19. You are endangering their health and future.,2021-05-27T04:27:04Z
56,Use your discernment in these vaccines research on how they are produced. Don't let anything enter your body that would desecrate the temple of the Holy Spirit. God bless you,2021-05-27T04:19:09Z
57,"So why vaccinate healthy children ? From some 99 % recoverable virus,, Apparently the government don't think they have a strong immune system? Maybe it's about Dr fauchi  sending alot of money to china? Maybe this is all about control of money and human beings?",2021-05-27T03:56:18Z
58,Maawa sa mga bata makinig naman sa totoo expert nagpaliwanag kung ano iyan Vaccine gaya ni Dr Vernon.,2021-05-27T03:49:17Z
59,"EXCELLENT DECISION BASED UPON SCIENCE DATA. THIS IS ALREADY BEING DONE NOW IN THE USA KIDS. PFIZER IS ALREADY APPROVED for VACCINATING THE KIDS AGE GROUP. IT'S MOST IMPORTANT FOR THE PHILIPPINES PEOPLE, JUST ""GO GET VACCINATED"" TO LIVE AND BE SAFE, NO MATTER WHAT BRAND OF COVID-19 VACCINE IS AVAILABLE. THANKS GOD TO THE PHILIPPINES HEALTH STAFF IN THE FRONT LINES, TO HELP THE PHILIPPINES REACH, 100% VACCINATED. GOD BLESS THE PHILIPPINES.",2021-05-27T02:54:19Z
60,Yes pasukan na xcited na aq pumasok sa skol,2021-05-27T02:37:16Z
61,Wag n sna mamilipa ng bakuna parang bigas lng iyan kanya kanya klase pero kpag naluto rice din aq nga nag pabakuna hindi ko alam kung brand ayos nman no problem,2021-05-27T01:53:59Z
62,Parents in the UK..take note..🤔🇬🇧,2021-05-26T22:49:49Z
63,I wouldn't even give this poison to my dog. Keep it losers,2021-05-27T21:36:46Z
64,Population control disguised as a vaccine. Births are going to go way down.,2021-05-27T19:46:59Z
65,Nobody needs this vaccine. Covid has a greater than 99.9% full recovery rate even without intervention. You have a better chance of dying in a car accident.,2021-05-27T19:30:40Z
66,Liars  When will they lie and tell us we need to jab everyone 12 months and older?  Can't leave that amount of profit on the table. Lin up brainwashed sheep!,2021-05-27T13:59:35Z
67,"Some selfish people down in the comment section. Want to reap the benefits of a vaccinated society without getting vaccinated yourself. Wow, socialist much?",2021-05-27T01:13:16Z
68,"What do you think of this, ""Imagine a vaccine so safe you have to be forced to take it, to protect you from a disease so deadly you have to be tested to tell if you have it."".  These are not my words, I just thought that they were accurate.",2021-05-26T22:09:27Z
69,"If you get your kids vaccinated, you're the dumbest parents.",2021-05-26T20:45:18Z
70,I felt really bad yesterday and I sorta feel bad today  and I took moderna  kids will get beaten with this vaccine,2021-05-26T15:08:18Z
71,Subscribe me all of friends 🙏🙏,2021-05-26T14:25:57Z
72,Covid has already killed 287 people under 18 in the United states.  Please hurry and get this new mrna vaccines into our children,2021-05-26T13:46:39Z
73,"Hasn't US Pfizer hiked its prices on future orders of its vaccine for the EU, raising the cost by more than 60%, to $23 per dose (moderna is $18)? 
But the cost for AstraZeneca is only $2.15 and the cost for Sputnik V is  $10.

The Russian vaccine Sputnik V has not yet been approved by the EU. However, that did not prevent Germans having the Russian vaccine injected - out of frustration at the slow progress in vaccination in the EU. 
“The Lancet” certifies that the level of protection of the vaccine is 91.6 %. 

Chinese vaccine cuts risk of COVID-19 symptoms in Indonesian health workers by 94%.
It’s effective against the Indian variant and can quickly cope with new ones.",2021-05-26T13:13:53Z
74,"Have millions of people REALLY gotten a vaccine?
Isn’t it risky undermining public confidence by omitting or delaying the recommended 3-week gap to 3-month gap between doses?
The second dose should be given 3 WEEKS after the first dose.

While the vaccine is highly effective, it does not guarantee immunity.
In other countries that are even COVID-19 free for over a year, people still need to wear masks or physically distance — if they’re indoors.
Isn’t it risky undermining public confidence by telling people who are fully vaccinated no longer need to wear masks or physically distance — when they’re indoors?",2021-05-26T13:12:22Z
75,Fda please authorize it by June 1 or any time on june (must be early june),2021-05-26T10:32:36Z
76,Fda pls athourize moderna safe for 12-17 years old,2021-05-26T10:31:31Z
77,Everyone injecting children with the HIV Covid19 vaccine needs to be tried for crimes against children.,2021-05-26T09:12:42Z
78,For the love of Jesus don't do it. If you are under 30 you don't need it (nobody needs it) it's a new technology and it's experemental. You are the experment Do not believe them,2021-05-26T08:36:55Z
79,Go for the women. Nice. Yes,2021-05-26T07:54:42Z
80,Bla bla bla bla I ain’t getting this,2021-05-26T07:12:33Z
81,"The WHO agreed the next step is to investigate the trade of live badgers, rabbits and bats.
Cosmetic scientists should be redeployed to research the three species and their changing environment.
Climatic changes, food chains, dietary changes and common sense is required.
Toitu te marae a Tane-Mahuta, Toitu te marae a Tangaroa, Toitu te tangata. If the land is well and the sea is well, the people will thrive.",2021-05-26T04:07:59Z
82,"US Covid deaths 605,208   New Zealand 26. The numbers don't lie.
The WHO confirmed that Covid was not made in a lab and Dr Fauci backed those findings.
Traitor Trump left the WHO humiliating the US and making it Earth's worst pandemic response.
Stop blaming China and the WHO simple 3 point plan. How more simple did it have to be for Americans to understand?",2021-05-26T04:07:52Z
83,"We live in a generation where teasing and laughing at Americans is the norm.
MAGATs, Anti-maskers and Anti-Vaxxers who never wear masks are now pretending they're inoculated.
The 11 day death toll of 230 Palestinians and 12 Israelis isn't even half of the average 600 daily US Covid death toll.
Covid deaths US 605,208   India 311,421   Mexico 221,960   Canada 25,324   China 4,636   Australia 910   Taiwan 35   NZ 26.",2021-05-26T04:07:11Z
84,Roll out the schools choice vouchers and the loveless mask social distancing schools are not to black Americans cultural or religious standards and Noooo we will not take the Mark of The Beast In order to attend your school,2021-05-26T03:08:44Z
85,Nooo We will not take the Mark of The Beast,2021-05-26T03:06:49Z
86,Since when is FDA approval and Emergency Use Authorization interchangeable? 👎🏿,2021-05-26T01:42:18Z
87,And even less in the new variant and that is in the United States now. They are basiness on the original covid-19 at the beginning the variance have cut the efficacy down,2021-05-25T23:47:28Z
88,Ding ding ding! 100%?! That's a tip-off to be very very suspect!,2021-05-25T23:46:37Z
89,"Want my experimental drink ? I made it in a hurry and haven’t finished testing it for safety. I have a criminal history of fraud. I shall not tell you all the ingredients only the ones I think you should know. If anything goes wrong well tough luck, you can’t sue me for injury or damage. If you question or have a problem with any of the above statements my well paid friends in the media and my general public supporters will label you ANTI drinker and conspiracy theorist.",2021-05-25T22:25:22Z
90,an expanded market for big pharmaceutical companies,2021-05-25T22:20:02Z
91,"Nope , uhuh , not happening",2021-05-25T22:04:11Z
92,"Hello. The Son of God, the Savior Jesus warned us of the signs of the end and his return. Famines, wars, pests, tragedies in nature, increased evil. We need to seek God from the heart. Jesus has a plan of blessings and eternal salvation for each of us. Greetings from Brazil.",2021-05-25T21:06:52Z
93,I don't trust any vaccine for any one,2021-05-25T20:42:26Z
94,Fauci is vaccinating your kids with Moderna and whole family. Think about it. Ask yourself why is this so important,2021-05-25T20:36:58Z
95,REVELATIONS 13....NO ONE CAN BUY OR SELL WITHOUT THE MARK OF THE BEAST! PFIZER NOW WANTS MILITARY BASES IN COUNTRIES IN EXCHANGE FOR THE VACCINE THIS IS AN AGENDA YOU ALL....WATCH GRAVITAS PFIZERS ABUSIVE VACCINE DEALS ON YOUTUBE TO SEE WHAT'S REALLY GOING ON,2021-05-25T20:32:28Z
96,"A never before RNA vaccine that transforms your DNA forever, toxic metals in it make Kids an antenna for 5G networks... 🤔",2021-05-25T20:30:08Z
97,"Controllgroup: 4 out of 1233 Kids where tested positiv. The Placebo works 99,7%. Yes!!!! Finally we found something secure.",2021-05-25T20:21:04Z
98,"More money for vaccine companies. Soon we'll be hearing about a vaccine for toddlers.
EDIT: I was kidding but they actually have trials for babies aged 6 months WOW!!",2021-05-25T20:13:57Z
99,You would have to be completely out of your mind to vaccinate your child.,2021-05-25T20:10:14Z
100,More chances to lab rat your kids out to big pharma.,2021-05-25T20:07:01Z
101,Disgusting. Children have a 99.99% survival rate. No one has ANY business injecting these experimental death shots into kids. Reprehensible!,2021-05-25T19:37:40Z
102,Leave the children alone!  Your generation has already done enough harm to this planet and the children's future!,2021-05-25T19:29:36Z
103,Don't don't don't get it,2021-05-25T19:24:08Z
104,Imagine being the kid that thought they got the vaccine but they actually got the placebo and got COVID. They would've lost trust in the system.,2021-05-25T19:20:18Z
105,"Moderna uses SM-102 as the lipid to get the drug into cells.  SM-102, suspected of causing cancer; damaging fertility, unborn child; DAMAGES central nervous system, kidneys, liver, respiratory system (Safety Data Sheet, OSHA HCS, Caymen Chemicals)",2021-05-25T19:13:10Z
106,Thanks for lies and posion,2021-05-25T18:54:49Z
107,Thankyou President Trump and President Putin for rapid development of vaccines.,2021-05-25T18:47:37Z
108,"""Moderna (Covid) Vaccine Poised To Become 2nd Approved For Kids 12-17 Years Old"" thereby motivating us, the people of America, to redouble our efforts to rapidly find out at any given moment, including even while On-Line, who among us are unwittingly contagious (i.e. pre-symptomatic or asymptomatic) in order to #ConvinceItForward for them to call their doctor and to self-quarantine per CDC guidelines in hopes of stopping this pandemic instead of having more #MourningInAmerica. Thus, we're hoping for the best while preparing for the worse-case scenario of the B.1.1.7 lineage mutations and others like the P.1, B.1.135, B.1.351, B.1.429, B.1.525, & B.1.617.1-3 lineage mutations combining to render current COVID vaccines no longer effective.",2021-05-25T18:24:04Z
109,Does the title said poison ☠️ that very appropriate,2021-05-25T18:23:11Z
110,For a definitive and effective treatment of HIV / AIDS and Hepatitis ABC & D please contact you +22963533473 whasapp / call,2021-05-30T12:50:59Z
111,This is insane.,2021-05-27T13:44:42Z
112,f^ck this nonsense- this is CRIMINAL,2021-05-27T01:42:56Z
113,The post is a terrorist group.,2021-05-25T19:26:01Z
114,"Anything to boost the vaccination numbers , right slo Joe?",2021-05-25T17:14:53Z
115,"It's Always the Same people that ABORT their BABIES, that push what you should do with your kids...",2021-05-25T14:58:58Z
116,"I don't understand why parents are allowing kids to be vaccinated since they pose zero to not even a fraction of a percent to catch covid. Ignorance i suppose, i will never allow mine to get the unproven untested vaccine that changes your DNA besides Dr Faucci is NOT a credible person.",2021-05-25T14:56:58Z
117,Your a fool if you let your kids get the vaccine,2021-05-25T14:48:04Z
118,Anyone injecting children with the HIV Covid19 vaccine needs to be tried for crimes against children.,2021-05-25T10:44:37Z
119,Fauci now said Trump was correct covid came from Wuhan lab.  I want my Twitter account reinstated.,2021-05-25T01:12:20Z
120,"I object to the Equality Act proposed by the Democratic Party.
The Equality Act is a lie. From the Father of lies, Save Us, O Lord.
God created mankind in his image; in the image of God he created them; male and female he created them.",2021-05-24T17:31:59Z
121,"Jesus is the way.
EWTN News: On a mission to report the truth. God bless the United States of America.",2021-05-24T17:31:51Z
122,"Quran, Chapter 112:
1. Say: He is Allah, the One and Only;
2. Allah, the Eternal, Absolute;
3. He begetteth not, nor is He begotten;
4. And there is none like unto Him.",2021-05-24T16:57:33Z
123,"*I HAVE GOOD NEWS FOR YOU!* 
Your debt has been paid! What debt? *The debt of sin.* _Because the wage of sin is death, but_ *THE GIFT OF GOD IS ETERNAL LIFE THROUGH JESUS CHRIST OUR LORD* – *ROMANS 6:23*
_For all have sinned, and come short of the glory of God, being justified freely by his grace through the redemption that is in Christ Jesus_ – *ROMANS 3:23-24.* 

*HOW SIN ENTERED THE WORLD - GENESIS 3:1-24*

 _Wherefore, as by one man sin entered into the world, and death by sin; and so death passed upon all men, for that all have sinned_ – *ROMANS 5:12.*

*THROUGH ADAM DEATH, THROUGH JESUS CHRIST LIFE*

_Therefore as by the offence of one judgment came upon all men to condemnation; even so by the righteousness of one the free gift came upon all men unto justification of life_ – *ROMANS 5:18.*

*WHAT IS THE GOSPEL OF SALVATION?* (Good news in Greek language) 
_Christ died for our sins according to the scriptures; and that He was buried, and that He rose again the third day according to the scriptures_ – *1CORINTHIANS 15:1-4.*

He, fully man and fully God, paid, to give you this gift of Eternal Life. Why He did it? Because He loves YOU! - _For God so loved the world that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life_ - *JOHN 3:16.* 

*JESUS CHRIST* laid down his glory *PHILIPPIANS 2:7.* Was born of a virgin *MATTHEW 1:18-25.* Wrapped in flesh *JOHN 1:14.* Lived a perfect life and never sin *1JOHN3:5, 1PETER **2:22**.* Shed his precious blood for you on the cross of Calvary to paid the debt of our sins. *1CORINTHIANS 15:1-4*
_For he hath made him to be sin for us, who knew no sin; that we might be made the righteousness of God in him_ – *2CORINTHIANS 5:21.*

*WHAT SHOULD I DO TO BECOME A CHILD OF GOD?*
*A* – Admit you are a sinner in need of a Savior. As it is written: _There is non righteous, no, not one_ – *ROMANS 3:10.* _For all have sinned, and come short of the glory of God_ – *ROMANS 3:23.*

*B* – Believe on finished redemptive work of Jesus Christ on the Cross – Christ died for your sins, was buried and third day He rose again – *1CORINTHIANS 15:1-4 THE GOSPEL OF SALVATION.*

If you want to enter to the Kingdom of Heaven, you must have a faith like a child – children trust their parents. Why I mentioned parents? Because God is our Creator; He is our Father; He is our Parent - _Before I formed you in the womb I knew you, before you were born I set you apart_ – *Jeremiah 1:5.*

*C* – Call on the name of the Lord and you will be saved - _If you declare with your mouth, “Jesus is Lord,” and believe in your heart that God raised him from the dead, you will be saved. For it is with your heart that you believe and are justified, and it is with your mouth that you profess your faith and are saved_ – *ROMANS 10:9-10.* _For everyone who calls on the name of the Lord will be saved – *ROMANS 10:13.* 

Jesus Christ is the shower/water that cleans us of all unrighteousness. 
_Come now, let us settle the matter, says the Lord. Though your sins are like scarlet, they shall be as white as snow; thought they are red as crimson, they shall be like wool_ - *ISAIAH 1:18.*

Believe what He did on the Cross for you and you will be saved, sealed with the Holy Spirit and Sanctified until the day of Redemption! 

Shalom and God bless you all ❤️",2021-05-24T16:56:50Z
124,"Wow Nice video, the arrangement, the pics, the message 👌🏻👌🏻👌🏻",2021-05-22T03:24:07Z
125,"There are treatments for Covid-19. No need for experimental ""vaccine"".",2021-05-30T01:20:40Z
126,any other teens or adults with an autoimmune disease gotten the covid vaccine? how was it? Or anyone with an autoimmune disease not getting it? I have lupus and am skeptical ab getting it. If I have completely healthy I honestly wouldn’t think of getting it.,2021-05-29T22:22:49Z
127,Beautiful,2021-05-29T17:57:07Z
128,I hope your kids don't end up resenting you for health issues they get from this experimental shot given to them before they could even give true informed consent.,2021-05-29T15:19:13Z
129,Great information! Thank you!,2021-05-29T00:38:22Z
130,"Let me get this straight. 

Vaccines are experimental (Check)
Vaccines are not approved by the FDA (Check)
Vaccine long term health effects such as cancer and other devastating diseases are unknown (Check)
Vaccine may make you sterile (Check)
No other RNA vaccines have made it past animal trials. Most animals died (Check)
We are test subjects for a rushed out RNA vaccine from a virus with over a 99% survival rate (Check)
Children are allowed and being bribed (Ice cream) to get this vaccine without parental consent? (Check)
Confirmed compounds in Vaccine cause organ degradation/eventual death (Check)
People getting virus from Vaccines that have never left the house after pandemic was known (Check)
People that are unaware they have an asymptomatic virus infection are 8 times more likely to die if they get the vaccine (Check)
Vaccine manufacturers are not liable for health issues/death from vaccine (Check)
UN Agenda 21/30 approve of human population reduction (Check)
UN approves for planet wide experimental vaccinations (Check)

Anyone see anything wrong with this picture?",2021-05-28T21:37:53Z
131,".
.
CDC stands for: Communist Disinformation Campaign
.

.",2021-05-28T19:59:11Z
132,According to  https://c19early.com/ Ivermectin and vitamin D are 78% effective each. This means 22% not effective =0.22. if you combine both then not effective combines = 0.22 x 0.22 = 0.0484 = 1- 0.0484   =  0.9516 = 95.16% effective.,2021-05-28T18:21:21Z
133,"""Background to the new Nuremberg Trials 2021 : A large team of more than 1,000 lawyers and over 10,000 medical experts, led by Dr. Reiner Fuellmich, has initiated legal proceedings against the CDC, WHO and the Davos Group for Crimes Against Humanity. --Geneva Conventions.  Fuellmich and his team present the incorrect PCR test and the order for doctors to describe any comorbidity death as a Covid death – as fraud.

The PCR test was never designed to detect pathogens and is 100% inaccurate at 35 cycles. All PCR tests monitored by the CDC are set at 37 to 45 cycles. The CDC acknowledges that tests over 28 cycles are not allowed for a positive reliable result.

This invalidates over 90% of the alleged Covid cases / “infections” detected by the use of this incorrect test.

In addition to the incorrect tests and fraudulent death certificates, the “experimental” vaccine itself violates Article 32 of the Geneva Convention.

Under Article 32 of the 1949 Geneva Convention, “mutilation and medical or scientific experiments not required for the medical treatment of a protected person” are prohibited.

According to Article 147, conducting biological experiments on protected persons is a serious breach of the Convention.

The “experimental” vaccine violates all 10 Nuremberg codes – which carry the death penalty for those who try to break these international laws.""",2021-05-28T18:19:29Z
134,Perfectly justified for PFARMA's CEO's and their shareholders.THINK WITH YOUR HEAD(parents).🐑+💉=☠️,2021-05-28T15:45:24Z
135,Hell no my kids won’t get the vaccine!,2021-05-28T11:31:25Z
136,What a d um b doctor....she'll be scratching her head when none kids can have children,2021-05-28T01:04:39Z
137,"snake, she plays the ""friend"", than advice you to give your children a experimental vaccine anyway. Her kids first, second and third. Iam seeing people who are messed up after thier jab. She wants this for every child worldwide. fuck her soul",2021-05-28T00:13:00Z
138,"Remember, all who the vaccine I doomed to die soon.",2021-05-27T22:55:11Z
139,Fake Doctor,2021-05-27T15:35:08Z
140,don’t let ur kids take it! there have ben hundreds of healthy kids getting heart inflammation from the vaccine.,2021-05-27T14:39:42Z
141,beware. many many healthy children have gotten heart inflammation from the vaccine. and it wasn’t from astrazenica or johnson and johnson that did it. it was pfizer or moderna. and none of the kid patients nor their parents were told that that was one of the side effects to the vaccine.,2021-05-27T14:07:04Z
142,https://freeworldnews.tv/watch?id=60aea0ce22192850db5031f9,2021-05-27T07:06:42Z
143,What propaganda is this? She's clearly reading and she only started this channel last month. Is this supposed to be real or like a commercial or something? I don't get it.,2021-05-27T05:15:28Z
144,You are  a liar or misinformed,2021-05-26T21:04:31Z
145,Did she just pronounce Bio N Tech as Bion Tech lol,2021-05-26T19:30:19Z
146,If I had kids there is no way I would get them vaccinated,2021-05-26T13:54:53Z
147,Covid is GONE in USA. Children should not be vaccinated. Why? What for? The RISK for exceeds the benefits. EMERGENCY USE ONLY AUTHORIZATION There is no longer an emergency. I know the Democrats need a continued emergency to remain in power since they can't govern otherwise. But this is no time to be experimenting with children. WAIT WAIT there is no Emergency.,2021-05-26T06:20:01Z
148,I won't because they are not vaccines!,2021-05-26T02:59:10Z
149,"You've given experimental drugs to your children? A drug with no long term studies, that's not even been available for a year, doesn't stop the transmission, isn't fully effective and requires constant boosters, has NO legal recourse??",2021-05-26T02:19:25Z
150,Have faith not fear!!!,2021-05-25T21:31:00Z
151,The most deadly variant will evolve from the vaccinatedm,2021-05-25T20:45:30Z
152,"Ivermectin is also another treatment option, why take the risk with the vaccine? I understand they also want to investigate Ivermectin as a potential treatment for 'Long Covid'",2021-05-25T20:34:47Z
153,"Dr Risinger, check out Ivor Cummins video on numbers here https://www.youtube.com/watch?v=GYbt7FcKF8M",2021-05-25T20:33:20Z
154,Look up patent number 060606 and what's to come!!!,2021-05-25T17:42:16Z
155,"So far, 18 children in Connecticut alone have been hospitalized for heart inflammation. This seems concerning for a condition that is ordinarily very rare.  How many reports throughout the country at this point have there been...hundreds? Even if most of these cases turn out to be ""mild"", what are the long-term effects of having had inflammation of the heart at an early age? Is this an acceptable risk for a virus that so few children have serious problems with?  Article about the cases in CT: https://www.wtnh.com/news/health/coronavirus/could-the-covid-vaccine-enlarge-hearts-in-children-more-than-a-dozen-hospitalized-in-ct-cdc-investigating/",2021-05-25T14:44:59Z
156,This is not a kids illness.,2021-05-25T11:01:24Z
157,What parent in their right mind would give their kids the covid vaccine ???,2021-05-25T06:16:16Z
158,Im under 15 and im really scared for my second dose...,2021-05-25T04:56:01Z
159,"Dr. Christy:  Can you comment on whether adults who already had Covid, whose body successfully fought it off, who previously tested positive for antibodies should still get a vaccine?  Seems like if a person has successful natural immunity, that ought to be enough.",2021-05-24T15:45:04Z
160,Don’t do it dr Risinger...,2021-05-24T14:14:02Z
161,"So what I'm about to say may help those that have been vaccinated and have side effects. Tired of hearing how safe this vaccine is and how rare side effects are. Nobody in the medical industry is offerring help to those suffering and so here is my testimony. My autoimmune fiance was Covid-19 positive with all symptoms (probably regular influenza mis diagnosed although she did have the no taste thing). She could take no antibiotics with her condition...essentially doctors can do nothing. I gave her 4 cc's of 10ppm colloidal silver nebulized (all bought on amazon) and all symptoms minus fatigue and taste were gone the next morning. Fever, cough, runny nose ect. The 3rd day of 2'cc use twice a day and the fatigue was gone and taste came back. The same concept as WW2 soldiers putting a silver piece in their canteens. The silver prevents bacteria and virus replication. It is even more powerful as a nano particle in the lungs because they are charged with ions. That being said she isn't the brightest (common sense wise.....she is an aerospace engineer) and got the vaccine anyways *facepalm. I have living proof nebulized colloidal silver eradicates coronaviruses because we have used it about 4 times. It occurs to me that if you nebulize 2 cc's every day then no coronaviruses will ever be able to replicate in your respiratory system (breathe out the nose to also coat the sinuses)...which could possibly prevent the triggering of a cytokine storm from this vaccine. No virus.....no trigger. Zinc is another metal that helped covid patients but honestly I think the nebulized silver works much faster. In 1 instance she had a fever and felt the worst she ever had felt and 3 hours after nebulizing she felt 100% and eating and laughing. So I woulld include Dr Tenpenny's suggestion of magnesium, vitamin D, vitamin b, and vitamin c ascorbate along with 2cc's of nebulized colloidal silver a day and it's possible that you could prevent the triggering of any future cytokine storms. I hope this can help people struggling from the vaccine (and even those with auto immune). Seems to be working for my fiance. Ever since the introduction of nebulized colloidal silver she has lived a normal life and she isn't afraid of getting sick anymore. Before colloidal the flu would lay her out in bed for 3 months. After colloidal she is fine usually by next morning. You can come at me if you think what I'm saying is taboo.....I don't care about your credentials or what you think you know about science. This message will help the people that have been let down by a financially incentivized medical industry.",2021-05-24T12:41:09Z
162,Super nice doctor ❤,2021-05-24T04:47:12Z
163,I don't recommend it I really think in some time this is all going to back fire in the long term and if it does any professional that talked people into it will be held accountable by those who have the mean to do just that.,2021-05-24T04:14:11Z
164,As a pediatrician I would not vaccinate my children with these vaccines until there is long term safety data.,2021-05-24T03:13:46Z
