,comments,dateStamp
20,"does acid ( ) that combined with the spike protein of the covid virus have any effect on the ,,, I was thinking in of blood ,, and J + J , I hear in their",2021-05-27T03:26:54Z
21,"been , .... hope u will f9 .... sir I need ur help , my father age 69 year , got second dose of covid 19 vaccination 11 days ago .... after getting the vaccine he is suffer from fever from last 10 days and this is on and off fever .... I am not confirmed but I think this was vaccine .... he got second dose after 24 day duration .... He no other .... suggest test my father",2021-05-27T03:14:41Z
22,"There are of everything , , Dosa , and ways to earn money",2021-05-27T03:06:44Z
23,Do you think the presentation you use will work with the M1 chip ?,2021-05-27T02:06:40Z
24,China ..,2021-05-28T09:27:38Z
25,babu ... ...,2021-05-28T08:29:24Z
26,WHO ె ్ ొ ్ ా ి ి ై ా ా ు ుం ే ె ్ ి ్ ు ు ్ ా ు. ీ ు ై ా ీ,2021-05-26T11:39:12Z
27,WHO is a failure team,2021-05-25T18:54:50Z
28,Ni,2021-05-25T15:52:21Z
29,ra,2021-05-25T15:52:09Z
30,ా ు ా ు ు ి ు ్ ు ు ్ ా ు?😢,2021-05-25T14:10:03Z
31,్ ి ం ా ె ్ ే ో ే ం ు ు ె ్ ి ె ్ ం?,2021-05-25T14:09:18Z
32,Who china virus,2021-05-25T13:13:49Z
33,😁,2021-05-25T13:11:22Z
34,Is he or warning after these many ? Why don ' t they in the beginning ?,2021-05-25T12:50:55Z
35,donga na china,2021-05-25T12:35:15Z
36,E corona . piki corona e .,2021-05-25T12:19:05Z
37,to Remove this WHO wrong person . I think he is with people of the world . And also i think he is with china .,2021-05-25T12:17:08Z
38,WHO ... IS SCHOOL OF ENCOURAGING SUCH A INDIRECTLY,2021-05-25T12:16:23Z
39,"who china ,",2021-05-25T12:04:47Z
40,"e W . H . O corona , ante medicine .",2021-05-28T03:39:40Z
41,First ...,2021-05-26T16:24:48Z
42,,2021-05-26T09:44:32Z
43,W h o is in corporate game,2021-05-25T19:22:32Z
44,e WHO . Em use ??,2021-05-25T17:26:27Z
45,Dont worry WHO we have bodhi dharma in,2021-05-25T17:05:13Z
46,mi WHO .,2021-05-25T16:41:42Z
47,mi WHO .,2021-05-25T16:41:40Z
48,"ీ ో ు ా ీ ్ ో ి ో ు ే ా ్ ా ి ం ి...? ు ు ు ు ు ు ా ్ ి ్ ా, ీ ు ం ు ు ు ్ ే ై ా ా ొ ు ు ు ి ్ ం ా ్ ి ా ం ే ా ు ా. ా ొ ్ ా ా ా ు ు ీ ు ు ు ుం ి ే ా. ా ి ్ ా ్ ి ెం ి ి ై ా ా ొ ు ు ు ె ్ ా ా ా ి .... ు....",2021-05-25T16:32:20Z
49,First new vaccine,2021-05-25T15:49:06Z
50,ీ ి ి ం ిం ిం ్ ా ి ి ై ్ ్ ిం ే ా ్ ో ం ు ు ూ ్ ు ్,2021-05-25T15:37:38Z
51,Ne award year,2021-05-25T15:23:42Z
52,,2021-05-25T15:20:58Z
53,E @ virus,2021-05-25T15:12:40Z
54,,2021-05-25T15:07:06Z
55,,2021-05-25T15:00:38Z
56,ీ ు ం ్ ా ి ీ ా ా ె ు ు ై ా ే ి ్ ు ి ్ ి ె ్ ి ి ్ ు ు ొ ్ ై ్ ్ ుం ి ి ె ు ు ్ ా ా ీ ు ి ్ ు ం ా ే ా ీ ు ె ు ు ై ా ా ్ ు ం ో ై ్ ీ ్ ో ి ్ ా ు ి ం ు ే ె ్ ు ్ ా ా ి ె ు ు,2021-05-25T15:00:12Z
57,ra ne,2021-05-25T13:50:35Z
58,"It ' s he know how many of , he should give full information to World about . know about .",2021-05-25T13:49:18Z
59,All Government medicine company make money so helping they make like helping and taking the people that is medical and Science,2021-05-25T13:28:24Z
60,plan WHO and China world anta,2021-05-25T13:27:16Z
61,Tasker ..,2021-05-25T13:24:53Z
62,,2021-05-25T13:20:48Z
63,"WHO is fully corrupt with .. being WHO , he still panic than giving confidence All this people are on earth",2021-05-25T13:14:57Z
64,never to live peacefully .,2021-05-25T12:59:02Z
65,ి ి ి ం ె ి ు....,2021-05-25T12:45:01Z
66,"ో ా ు ్ ా ి, ్ ం ం ం ం ు ుం ి ే",2021-05-25T12:42:57Z
67,,2021-05-25T12:38:21Z
68,china correct ga investigation ra .,2021-05-25T12:36:54Z
69,Ante maro 5yearsku maro virus,2021-05-25T12:36:42Z
70,"ే ం ్ ా ీ,😢😢😢",2021-05-25T12:14:28Z
71,WHO waste,2021-05-25T12:13:44Z
72,first,2021-05-25T11:56:11Z
73,fellow,2021-05-25T11:54:31Z
74,Video ka show do,2021-05-25T11:50:57Z
75,plus china mana China hint virus,2021-05-25T11:47:39Z
76,New variant,2021-05-25T11:37:09Z
77,ీ ే ె ్ ొం ా,2021-05-25T11:36:09Z
78,్ ు ూ ా ి ి ్ ా ా ్ ా ా,2021-05-25T11:33:03Z
79,waste WHO this is who big miss take covid - 19,2021-05-25T11:33:00Z
80,"How long is there , we will not get vaccination . Either he is listening to the medical people or he is other to help the country .",2021-05-25T11:31:07Z
81,poi,2021-05-25T11:31:00Z
82,,2021-05-25T11:29:48Z
83,"If leaves the post , Corona will also leave the country .",2021-05-25T11:28:25Z
84,check his Bank account ..,2021-05-25T11:28:05Z
85,,2021-05-25T11:27:27Z
86,ీ ు ు ు ు ాం ి ా ్ ీ ా ా ె ె ్ ి ం ే ్ ా ా,2021-05-25T11:27:11Z
87,who ne china tho aa virus nu,2021-05-25T11:26:00Z
88,"్ ం ో ్ ం ్ ో ్ , ి ై ా ొ ్ ు",2021-05-25T11:25:38Z
89,ొ ్ ా ి ి ె ్ ి ్ ో ్ ా ్ ి ్ ా ్ ా ం ె ీ ు ్ ు ు ి ీ ్ ా ి ి ో ్ ి ీ ాం ి ్ ే ్ ెం ్ ్ ో 100 % ్ ్ ా ి ి ో ్ ి ా ి ి ్ ి ి ో ి ా ్ ు ్ ు ం ి ు ్ ా ు,2021-05-25T11:25:34Z
90,First,2021-05-25T11:24:18Z
91,ే ్ ం ి ే ే ా ి ం ే ం ి ా. ా ె ్ ి ం ం ి ్ ా ా,2021-05-25T11:24:09Z
92,China agent,2021-05-25T11:23:49Z
93,,2021-05-25T11:22:58Z
94,Who . na .,2021-05-25T11:22:46Z
95,ు ీ ి ి ం ి ీ ీ ే ా ం ్ ా ా ు ్ ు ు ో ి ె ్ ు ్ ా ు ్ ీ ా ........ ా ు,2021-05-25T11:20:58Z
96,fellow you could have saved millions of ... agent,2021-05-25T11:18:52Z
97,technology tho,2021-05-25T11:18:35Z
98,China dog,2021-05-25T11:14:31Z
99,WHO ?,2021-05-25T11:12:35Z
100,ా ు ం ్ ం ు ం ి,2021-05-25T11:12:22Z
101,WHO president . first .,2021-05-25T11:12:21Z
102,"WHO is talking like a novice and his give no direction to , except fear psychosis",2021-05-25T11:07:00Z
103,ీ ు ా ్ ్ ్ ు ో ం ్ ా ి ూ ా ూ ే ు.. ీ ే ా ు ే ి ి ా ు ..,2021-05-25T11:06:31Z
104,WHO ొ ్ ై ్ ు ి ె ్ ే ి ో ్ ్ ుం ి !!!!! Who is WHO ? Weather it is for world health safety or for giving to China ?,2021-05-25T11:06:24Z
105,ా ె ్ ్ ా ీ ు ్ ు ు ె ి ిం ా. ొ ి ా ై ా ా ి ో ే ు ు ి ి ్ ం ా ్ ి ా ం ే ి ్ ు ు ో ి ె ్ ు ్ ా,2021-05-25T11:03:23Z
106,ు ్ ు ే ు ం ం ే ా ి ్ ్ ు ో ి ొ ాం ూ ా ం ో ుం ి,2021-05-25T11:01:39Z
107,,2021-05-25T11:00:17Z
108,China agent,2021-05-25T10:59:59Z
109,Me positive GA rada virus,2021-05-25T10:59:52Z
110,"ం ు ే ్ ి ో ు ో ా ే ి ( lung capacity and Immunity ) ి ం ా ో ు ి ెం ు ూ ్ ు ా ్ ే ి ు ( fasting immunity , proven ) ాం ా ా ం ూ ్ ి ా ి ( Heavy food immunity )",2021-05-25T10:55:41Z
111,who 2 van,2021-05-25T10:54:34Z
112,,2021-05-25T10:50:55Z
113,Then what are you doing as a WHO .,2021-05-25T10:50:25Z
114,Final wave .. ......,2021-05-25T10:48:50Z
115,,2021-05-25T10:48:30Z
116,China health organization,2021-05-25T10:46:47Z
117,Nee .. ante china virus .,2021-05-25T10:46:08Z
118,West fellow lofffff3eeeeeerrrrrrrr,2021-05-25T10:46:03Z
119,dogs,2021-05-25T10:44:09Z
120,Cho not who,2021-05-25T10:43:59Z
121,Oka China agent,2021-05-25T10:43:11Z
122,"More people have from these "" "" than all other real combined in the last 2 .",2021-05-25T13:26:19Z
123,"As always , we ' d love to include your in our upcoming ! What would you like to know about the pandemic ? #",2021-05-24T15:10:26Z
124,Deliberately Spread the to the World !!,2021-05-30T14:02:24Z
125,The Virus is getting the in . I hope the and Virus will be mixed and come over to .,2021-05-30T13:20:55Z
126,variant also come which is than,2021-05-30T09:43:58Z
127,Oh look more scaremongering tactics by the government to get the sheep to take the vaccine thats make them blind and deaf within the next 5 !,2021-05-30T08:51:06Z
128,No need more . Its a man made virus .,2021-05-30T08:43:23Z
129,The more we the worse it for everyone .,2021-05-30T08:26:18Z
130,Oh you mean the ‘ ’ variant is more dangerous than the original ‘ ’ corona virus ?,2021-05-30T02:19:23Z
131,"throwing of corona dead in , or burying them in shallow sand , and the rainy season coming to , what hellish monster can it produce ..? one scary thought ..",2021-05-30T00:18:35Z
132,"only two have the type A mother strain ... guess who , the two mouthed of China --- and the US . the other , B , C , D and E could have from or from the A strain . only either of the two is the virus ' origin",2021-05-30T00:15:00Z
133,the strain of the virus is as toxic and lethal as its prime minister is crazy .. the most dangerous of all,2021-05-30T00:10:55Z
134,Made in China,2021-05-29T21:38:08Z
135,"I 🙄 why World is still bearing with china even after it is the root cause of many lost of innocent people . It - war / intentionally spread virus which led to pandemic and many have lost their due to china and don ' t you think it is right time to counter them and see that there shall not be any other person who to do again in their life . Why people are still silent ? Don ' t you love your once ? Think of the people whose both are , a newly wedded bride who is lost her husband , and in numerous people lost their every thing and their , these even innocent who never think of & now else you are waiting for be the next ? I urge you all act against these now or it could also happen to you just like innocent , and other 🙏🙏🙏 Hind . World shall unite against them .",2021-05-29T20:49:43Z
136,Why who not Amy s I don ' t know,2021-05-29T20:06:54Z
137,"ैं ् ां ु , ु ् ी ें ा ूँ। ु ् ी ें ी ो ो ा ा ा ा ै। ैं ी ो ूं ो ो ो ा े ा। ैं ी ो ा ूं। ैं े ु ा ै ि ा ें ो ो ा ि ि ै। ु े ु ़ ो ु । ु े ् ी ै ि े े े ा ा ा ी ् े ी ा ा ी े ा ै ा ा ा ै ि ा ें ौ ों ी ं ् ा ् ि ि (+ 5 , 000 ) े ी ुं ी ै। ं े ो े े ा ् े ् ; ै े ो ् ् ि ो ो ो ा े ा ै, ा ी ो ों ो ो े ा ै। ैं ी े ं ा ु ी ा ु ा े ा ो ा ा ु े ो ो ा ु , ो ैं े ी ् ि ् ा ् ा ी ी ् ा े ि ु ा े ों ा ा ी। ैं ा ीं ा ि ी े ीं ि ा ैं ा े े ा ी ा ों े ु ् ा ा ूं। े ु ि ा ् ा े ो ैं। ें ैं े ा ू ी ' ा ा' े ी ी ि ् े ु े ा े ् ा ि ा। ु े ् ी ै ि ् ो ् ि ् ा ा ् ् ा ा ी ें े ू ी ु ि ा ें ो ो ा ी ा ी ो ् ें े। ा े ा िं ी ु ा ा ै ु े ् ा ें ா ் ு ு ் ி ி ் ் ா ் ு ் ி ் ி ் ி ே ். ு ு ் ி ி ு ் ொ ோ ா ் ு ் ு. ா ் ூ ொ ோ ா ி ் ு ் ு ் ி ு ். ா ் ் ோ ு ு ா ி ி ் ே ். ் ி ா ி ் ொ ோ ா ி ு ் ி ் ் ு ே ் ி ் ் ே ். ா ் ி ு ் ு ் ி ே ். ் ெ ் ி ை ் ு ் ் ி ் ி ி ை ் ு ் ி ா ் ை ் ு ி ் ் ு ் ு ி ே ் ் ி ா ி ் ் ு ி ் ் ி ் ை ு ா ை ் ு (+ 5 , 000 ) ெ ு ் ி ு ா ெ ி ி ் ் ு ி ு. ் ெ ் ி ை ு ் ு ் ோ ் ்; ொ ோ ா ி ் ு ் ு ் ி ு ் ் ு ை ி ், ் ி ் ு ் ு ு ி ை ் ொ ு ் ா ு ். ொ ோ ா ி ை ் ு ் ு ு ி ா ி ் ோ ் ு ் ு ் ி ு ி ா ி ி ா ் ை ை ு ி ் ொ ் ி ு ் ே ், ு ோ ெ ி ் ் ு ் ி ை ் ா ு ா ் ி ை ் ா ு ் ு ் ே ீ ் ு ் ி ே ் ா ் ெ ி ே ெ ் ி ் ை, ா ை ு ் ் ி ் ி ் ை ா ் ் ி ா ை ு ் ு ் ி ோ ் ை ு ் ி ு ் ே ி ் ி ே ். ் ் ி ு ் ் ு ் ு ் ா ் ். ா ் ி ு ா ு ் ோ ு ா ் ூ ா ் ' ா ா' ா ் ் ே ் ் ் ் ை ் ி ா ை ே ி ் ை ் ு. ் ி ி ே ் ் ி ் ா ் ி ா ு ் ு ு ா ் ் ு ் ் ு ு ு ் ் ொ ோ ா ோ ை ி ் ா ் ் ு ் ு ி ே ். ் ் ி ொ ி ெ ் ் ு ோ ா ு ் ா ், ் ி ் ு ் I live in , Turkey . There is also the corona case in Turkey . Even I am someone who the corona . I am now . I that the corona in is more difficult . I was very sorry . I hope the press that is giving this news is giving correct information It is that the number of in is approaching (+ 5 , 000 ) per day . The purpose of sending this message ; As someone who the corona , it is to give morale to the people . I used to wash my with soap and disinfectant for twenty when I got corona , I drank a lot of fruit juice and tea to protect my immune system I ' t go out and ' t meet anyone I love and my very much . they are very friendly and lovely people . i watched ' ' by raj when i was a This movie made me love . I hope Supreme Creator will help and destroy this corona disease all over the world . maybe my translation is bad i ' m sorry . . . . . . ُ (+ 5000 ) ً . ؛ ، . ، . ً . . "" "" ً . . ، ben ' da . ' de de korona . ben bile . . ' corona . . bu (+ 5 . 000 )' . bu ; korona hint moral . ben korona zaman , ben ' . . raj ' un ' ' bu film . ' a bu corona yok . ...",2021-05-29T19:30:49Z
138,It ’ s no more concerning than the variant .,2021-05-29T19:26:51Z
139,This will be as the year the white man took an extra mile to up the world because of their never ending greed,2021-05-29T16:00:09Z
140,It is very disappointing to call it variant . It by and everyone who is behind all these deadly in their 🇨🇳 It is completely unacceptable to attach ' s name with this virus Moreover why you don ' t attach the name of any western nation . Make of your news from where it all had and spread all around the globe .,2021-05-29T13:33:25Z
141,If everyone is safe then one is safe . As long as rich will keep the in their and spineless WHO will not regenerate this pandemic will keep on hunting us .,2021-05-29T10:40:30Z
142,Why do you call original covid as ...??,2021-05-29T09:28:45Z
143,"In the last week , as at 29 May 2021 , had a 25 % reduction in and an 8 % reduction in . Global data and falling also , with a 15 % reduction in and a 9 % reduction in . Observe and promote the data not the hysteria !!!",2021-05-29T08:53:46Z
144,Rubbish !!! Show the data that this new variant is more deadly !!! STOP and fear mongering !!! The behaviour of the media is utterly disgraceful .,2021-05-29T08:27:28Z
145,U mean New - virus - 21,2021-05-29T07:58:39Z
146,More !,2021-05-29T07:16:48Z
147,Terrifying No Doubt,2021-05-29T06:27:06Z
148,"Why call it variant ? It was the Kent variant traveling to then returned back to , so it ' s Kent variant U turn ! We never western media naming this virus as virus ?",2021-05-29T05:17:54Z
149,"Can someone tell me , why and are practically immune to this so , so "" dangerous "" virus ??",2021-05-28T18:35:16Z
150,The U . K . is reactive and not so did little to keep it out until it was too late .,2021-05-28T16:02:52Z
151,"this Variant ... stay safe , everyone !",2021-05-28T14:35:48Z
152,Imagine a vaccine so safe you have to be or to take it for a disease so deadly you have to be contact then tested to know you have it .,2021-05-28T14:19:02Z
153,Damn china all this . Now people are talking about other .,2021-05-28T11:15:41Z
154,"Naming a disease with a place where it come from is racist , but this standard was only applied when it come from China . It is to call variant , Variant , South variant ..... what ' s next ??",2021-05-28T10:49:49Z
155,If this virus is natural then it cant be made other .,2021-05-28T09:47:22Z
156,"Why have been a lot of suffering from Covid_19 ?? Have they lost their minimum immunity by taking no , all of junk , and drinking all of & wine , cutting of and filling up the atmosphere with polluted ?????. No neighboring of is as sufferer as like . I request them to change theirs in ways especially on Natural and .",2021-05-28T09:16:08Z
157,is vaccine ?,2021-05-28T08:22:25Z
158,A talking about virus and variant and variant . WHAT THE ?,2021-05-28T08:02:08Z
159,history . This ' t new,2021-05-28T06:52:37Z
160,all that are ran by a right wing government are hit the . US ( Trump era ) Brazil and with right wing in charge . let this be a lesson for,2021-05-28T06:48:37Z
161,anyone how the rich and privileged ' t dying ...,2021-05-28T05:23:14Z
162,already . I ' d rather die than live without my freedom,2021-05-28T05:21:51Z
163,"ु ा ్ ీ ు ా ్ : : 🔴 dead ( of COVID infected , or of other ) in inviting various & at a later date for the future . Burning such Dead ( ां ) is an urgent requirement . 🔴 Electric are to be in all the , and in all the too . 🔴 ా ు ుా ్ ి ె ్ ి ే, ం ం ్ ి ి ్ ా ి ి ్ ు ు ా ం ( ు ా , ా ్ ా ం ె ీ ు ి ్ ు )🔴. ్ ో ్ ం ా ం ే ం ి. ా ు ం ే ం ి ( ్ ్ ి ్ ్ ె ో ి ్ ో ా ు ా ్ ు ే ా ి, ్ ి ే ు ో, ్ ి ు ు ు).",2021-05-28T04:47:33Z
164,The 95 % efficacy great but it is an Absolute Reduction Rate of 1 . 1 % - . 1 % of a million is 10k . Why do they hide this data . Cause for 1 . 1 % and or 0 . 71 % for who would get the shot ? Look it up . The was supposed to release the data but it with Relative Reduction Rate 95 - 94 % efficacy is deceptive at best . THE is what you need to know for Informed Consent .,2021-05-28T02:17:25Z
165,Country Traveling is .,2021-05-28T02:12:22Z
166,This variant of corona is deadly,2021-05-28T01:45:24Z
167,Another wild fire again because again stupidity we already had one wild fire last year .,2021-05-28T01:41:57Z
168,GROUND ALL IN AND OUT BOUND !!!!,2021-05-28T00:17:49Z
169,What ' s sad is that no one us that the variant is in the . If you look it up the variant is here .,2021-05-27T23:25:19Z
170,Hello . We already have 3 today here in . ( South ) So really it indeed ...,2021-05-27T22:52:49Z
171,No worry . Cow dung and can cure any disease . are strong and is rich .,2021-05-27T20:35:19Z
172,Sad that is being hit by this new variant and these world ' t stopping the . will become a strong nation again when get everybody to take these . R . I . P people who from this virus in and will beat this horrible virus that swept the entire world . This virus 100 % man made !!!,2021-05-27T19:26:19Z
173,My state now this and I think we are going to die 😨,2021-05-27T19:11:47Z
174,Great about to find out .,2021-05-27T18:59:18Z
175,It ' s not chi * a virus but it is . Hypocrisy at best .,2021-05-27T17:37:47Z
176,Still no one to even say that china is responsible for all of this .,2021-05-27T17:29:10Z
177,"what if I told you that "" "" are made in and not by .",2021-05-27T17:07:51Z
178,"Yes well the people have to start suing the , for opening up to these dipping , they are well a where of the to the country , plain and simple shut the ( the biggest disability pension )",2021-05-27T14:57:43Z
179,variant,2021-05-27T14:54:59Z
180,You mean the variant of the sickness ?,2021-05-27T13:23:32Z
181,", AND MORE . The are by the "" "", which in reality are not but killing .",2021-05-27T13:20:28Z
182,this is KARMA for the Planet Earth .,2021-05-27T13:12:33Z
183,"Don ' t call it variant , call it type 😡😡😡😡",2021-05-27T11:09:40Z
184,I have seen HAVOC of this in . Within days entire got infected and within week entire residential tower got infected . World should take this seriously especially non .,2021-05-27T10:52:09Z
185,When I get that feeling the health minister it ' s season ..... 🎶,2021-05-27T10:46:11Z
186,What gender is it ?,2021-05-27T10:35:13Z
187,া ী ে ি া ি ে া। ু ু া ে া ে া া ি ।,2021-05-27T10:27:26Z
188,"Everyone brace yourselves , this will eventually spread across the world . This is what when your leader underestimate its mutation .",2021-05-27T09:41:06Z
189,Take the vaccine ...... the variant is very infectious and more deadly among the youngster . You won ’ t die once you take the vaccine l,2021-05-27T09:04:54Z
190,Please research then making news it is not . It is by B . 16,2021-05-27T09:00:18Z
191,"Stop calling it variant , they all are",2021-05-27T08:39:44Z
192,ist .,2021-05-27T08:39:15Z
193,"es Coronavirus_19 . , 1 . , , Welt1 .",2021-05-27T08:37:35Z
194,The media is so powerful . They can instill so much fear and sway opinion by the ... Scary times we live in,2021-05-27T08:03:46Z
195,virus is more dangerous than covid 19 .,2021-05-27T07:57:32Z
196,It does not matter what name you give the Covid virus it ’ s Pneumonia that people combat that with prompt medical attention and people would not need dangerous that have not been tested fully .,2021-05-27T07:06:08Z
197,Please stop name to a variant .,2021-05-27T06:14:40Z
198,variant is very infectious !,2021-05-27T06:02:03Z
199,Variant is very infectious and maybe even !,2021-05-27T05:57:55Z
200,"* In May 2021 * : News documentary about Click in Tech Industry . Now the of AI are silent about AI saving the world with , Intelligent and what not ...",2021-05-27T05:49:55Z
201,"How it can be an Variant or a South variant or a variant , if the origin is well know from China ??",2021-05-27T04:38:11Z
202,If this variant is then please call the virus as .. Else give it a code name .,2021-05-27T04:08:48Z
203,Call it the B1617 variant .,2021-05-27T03:12:48Z
204,Stop calling it the variant please . There is no or any other country variant . It ' s the Corona virus that ' s .,2021-05-27T03:09:12Z
205,Is this is just one big scam to depopulate ?,2021-05-27T00:55:31Z
206,We should call this virus ?,2021-05-27T00:17:29Z
207,The B . 1 617 . 2 is truly a game changer . ❤,2021-05-27T00:08:21Z
208,It ' t exist .,2021-05-26T21:39:45Z
209,New variant is from the shot .,2021-05-26T20:50:03Z
210,"7 : 32 t - shirt , let ' s go !",2021-05-26T20:22:50Z
211,Hey Why do you call it variant off the corona virus ? And why not variant off the virus 🦠 ! If you want to name it by its place of its origin do it correctly .,2021-05-26T20:22:42Z
212,Amen .. god . help . the people ..🙏🙏🙏,2021-05-26T20:00:29Z
213,BUY AND BEAT INFLATION .,2021-05-26T19:54:04Z
214,Speaking through nose and throat may increase of covid infection faster even taken complete dose .,2021-05-26T19:49:46Z
215,This is COVID - 19 mutation that is now spreading in ( NOT variant ),2021-05-26T19:20:52Z
216,"WARNING WARNING WARNING Everyone should be this ..... In every vaccine is an ingredient to help stop growth of bacteria and other from forming in the solution . Over the last 20 the world been getting ( ) which ALUMINUM . Our since the 1960s included a huge amount of food in ALUMINUM .... HOW DOES THIS ALL GO TOGETHER ? OUR HAVE BEEN ALUMINUM FOR . WHY IS THAT IMPORTANT ? as much as 50 % . When ( yes , the THAT WAS IN THE 60s from ), when COMES IN CONTACT WITH ALUMINUM , IT BECOMES DEADLY ! THIS IS HOW THEY ARE KILLING PEOPLE ! They are 2 that are on their own are not deadly , and them inside our where nobody it , and , WE ARE DEAD ! SPREAD THE WORD , INVESTIGATE THIS ON YOUR OWN , IT WILL SAVE YOUR LIFE ! DON ’ T TAKE THE VACCINE !",2021-05-26T19:07:45Z
217,7 : 48,2021-05-26T18:51:16Z
218,Condition is improving . Curve is falling . is densely country . By june ending everything will be . Its time to support each other not to blame each other about . This virus is like keep its spike protein . Every one is accidental .,2021-05-26T18:31:59Z
219,What the heck is happening in China ? How come no second or third wave there ? Why no media ? A mystery which no one to talk ☹️,2021-05-26T17:45:41Z
220,That doctor at the end of this video can only find the bad news about the virus . But he can sure make it good news about the vaccine . I had covid in I still have . I just that after the vaccine you might only have for 6 .,2021-05-26T17:24:26Z
221,"Money Money money , these are going to not stop now",2021-05-26T17:13:14Z
222,People twice with are dying in !!,2021-05-26T17:09:35Z
223,and we keep laughing at the he comes out with,2021-05-26T09:58:01Z
224,What about the variant or the variant ?,2021-05-25T21:27:16Z
225,When your dog ' s have more testing than the experimental covid jab . You know sometimes wrong here ..,2021-05-25T21:07:56Z
226,Why is he not how many in this poison,2021-05-25T17:09:35Z
227,love Luke O ' top man,2021-05-25T17:03:13Z
228,Catchy name !👍🤪🤪👍,2021-05-25T16:11:46Z
229,Rotten bunch .,2021-05-25T15:52:24Z
230,Can ' t wait for anti ' s to cry in the about the,2021-05-25T15:42:04Z
231,are saying it ' s all and blown way out proportion by the,2021-05-25T14:15:03Z
232,,2021-05-25T13:52:22Z
233,in they are and and they are saving lots of . the jab is poison dont take it,2021-05-25T13:03:57Z
234,😂😂🤢🤢🤮🤮,2021-05-25T11:51:04Z
235,""" If you could believe it "", .",2021-05-25T11:45:46Z
236,"Meanwhile , Luke ' t take any vaccine yet . Not because he ' t of the virus , not because he ' t want one , but because he ' s selflessly waiting his turn . What a hero .",2021-05-25T11:27:20Z
237,When is Luke getting his vaccine 🤔🤨,2021-05-25T11:25:16Z
238,The Variant doesnt exist ? declared this false news,2021-05-25T11:18:59Z
239,"The two of ye will be talking all night long in the next door nursing home ,",2021-05-25T10:17:33Z
240,🤣🤣🤣🤣🤣 I always read the first me listening to more ! How ’ s desperate for money are these there is no science to back up any of these that ’ s why no one ever the name or the they are talking about,2021-05-25T09:25:14Z
241,Rubbish,2021-05-25T08:54:46Z
242,What about the jab ?,2021-05-25T08:03:00Z
243,"You can call out Luke O all you ' s want but it ' s your , family and that are lining up of their own accord to get jabbed .",2021-05-25T07:59:01Z
